Time,Mag,Lat,Long,Depth
4,2.36,36.7196667,-121.5061667,10.537
1,2.58,36.5716667,-121.165,2.342
9,2.22,36.6831667,-121.3113333,3.858
5,3.17,36.3551667,-120.9295,8.682
4,3.3,38.8208333,-122.8113333,0.27
23,2.34,38.2085,-121.9781667,4.825
22,2.06,38.3231667,-122.5776667,5.501
20,2.36,37.4956667,-121.5488333,4.782
9,2.27,36.9325,-120.2595,3.94
5,2.45,38.1776667,-121.9973333,0.347
3,2.37,37.2626667,-121.6481667,4.033
22,2.51,38.3226667,-122.5783333,6.601
21,2.13,36.5928333,-121.1936667,5.551
21,2.69,36.5945,-121.196,5.951
17,2.51,36.535,-121.1181667,2.474
15,2.28,38.3223333,-122.579,6.55
13,2.04,37.3456667,-121.711,7.193
12,2.7,37.344,-121.7173333,8.753
12,3.08,37.3463333,-121.7113333,7.463
1,2.41,38.179,-121.9646667,2.127
19,2.45,36.5736667,-121.0376667,7.012
12,2.31,37.2155,-121.4618333,5.177
9,2.19,36.483,-120.7676667,5.504
12,2.14,36.4115,-120.934,9.43
0,2.11,37.7606667,-121.6645,12.365
3,2.75,36.3853333,-121.8735,8.069
18,2.29,38.8085,-122.8068333,2.59
4,2.22,37.2583333,-121.64,6.323
3,3.1,37.2578333,-121.6401667,6.713
22,2.95,38.822,-122.8036667,3.26
20,2.3,38.8218333,-122.8118333,1.04
3,2.72,36.586,-121.1836667,5.59
2,2.08,37.6455,-121.6585,3.422
1,2.39,36.2565,-120.8226667,5.826
23,2.61,37.2291667,-121.616,7.047
19,2.84,36.523,-121.0946667,1.242
12,2.71,37.6543333,-121.6558333,3.412
9,2.58,36.525,-121.0981667,0.172
16,2.66,38.7531667,-121.2211667,11.105
10,2.42,38.798,-122.8045,1.33
7,2.04,38.813,-122.7996667,2.18
22,2.15,38.2146667,-122.15,9.36
15,2,38.8055,-122.772,1.316
13,2.48,36.8841667,-121.3396667,8.061
2,2.24,37.0555,-121.486,8.44
9,2.05,36.5858333,-121.1838333,3.326
21,3.4,36.5278333,-121.0923333,1.104
5,2.07,37.1536667,-121.5598333,2.271
9,2.21,37.5698333,-121.6656667,3.316
5,2.03,37.035,-121.4806667,4.671
0,2.15,38.7986667,-122.811,3.599
12,2.02,38.7838333,-122.7733333,0.989
20,2.4,38.811,-122.8111667,2.59
20,2.56,38.8096667,-122.8118333,3.26
17,2.34,36.5776667,-121.0415,6.962
11,2.58,38.8433333,-122.8748333,3.948
21,2.01,36.607,-121.0341667,0.691
18,2.89,38.8255,-122.8003333,0.59
